15491660	6	11/4/2024 12:49
15489720	713	5/5/2022 14:24
427620	713	5/5/2022 14:24
518910	688	30/5/2022 15:31
373660	338	15/5/2023 15:47
2353750	303	19/6/2023 14:43
124870	303	19/6/2023 14:43
274740	212	18/9/2023 14:17
2703800	212	18/9/2023 14:18
2785790	212	18/9/2023 14:18
1208200	48	29/2/2024 16:00
2677170	48	29/2/2024 16:00
471020	48	29/2/2024 16:00
2313910	48	29/2/2024 16:00
2353800	9	8/4/2024 15:55
8258450	9	8/4/2024 15:55
19628A0	958	2/9/2021 13:42
78940	814	24/1/2022 17:02
407550	391	23/3/2023 15:16
199290	391	23/3/2023 15:16
593200	384	30/3/2023 14:07
324790	293	29/6/2023 16:40
263840	293	29/6/2023 16:40
345330	293	29/6/2023 16:40
322300	265	27/7/2023 15:00
92150	212	18/9/2023 14:17
215050	212	18/9/2023 14:17
334710	212	18/9/2023 14:17
402100	212	18/9/2023 14:18
98120	212	18/9/2023 14:18
224510	55	22/2/2024 14:44
80640	55	22/2/2024 14:44
192090	55	22/2/2024 14:44
354140	22	26/3/2024 17:38
579610	6	11/4/2024 12:49
7168610	1.010,00	12/7/2021 14:27
93951970	978	13/8/2021 13:18
40002570	936	24/9/2021 16:51
15363870	846	23/12/2021 14:27
31180610	846	23/12/2021 14:27
8018A0	792	15/2/2022 12:27
938830	722	26/4/2022 7:27
7090C0	722	26/4/2022 7:27
14193450	503	1/12/2022 11:47
1698180	489	15/12/2022 15:12
6562910	345	8/5/2023 16:18
6021640	324	29/5/2023 15:04
8439310	310	12/6/2023 16:20
10870	246	15/8/2023 19:10
1088390	246	15/8/2023 19:10
1231880	172	28/10/2023 8:43
40004290	163	6/11/2023 14:57
1406000	163	6/11/2023 14:57
1532360	153	16/11/2023 16:03
5584A0	153	16/11/2023 16:03
401915A0	153	16/11/2023 16:03
1505910	153	16/11/2023 16:03
1605790	153	16/11/2023 16:03
10250	30	18/3/2024 14:24
6181A0	30	18/3/2024 14:25
1489750	30	18/3/2024 14:25
589360	13	4/4/2024 16:39
461940	6	11/4/2024 12:49
424890	6	11/4/2024 12:49
19684020	965	26/8/2021 14:10
2700310	1.155,00	17/2/2021 11:11
15011620	307	15/6/2023 16:29
21093020	271	21/7/2023 12:32
53115790	386	28/3/2023 13:34
36410620	188	12/10/2023 13:03
43624940	789	18/2/2022 14:15
46161250	188	12/10/2023 13:03
7625020	789	18/2/2022 14:15
956611	1.150,00	22/2/2021 13:43
960791	622	4/8/2022 10:59
956191	426	16/2/2023 15:57
960901	412	2/3/2023 16:55
959901	406	8/3/2023 15:04
392391	412	2/3/2023 16:55
2443021	887	12/11/2021 15:13
2443061	384	30/3/2023 14:07
2443211	384	30/3/2023 14:07
2440571	384	30/3/2023 14:07
2442481	342	11/5/2023 14:58
640361	342	11/5/2023 14:58
3281281	384	30/3/2023 14:07
